Step 1300/600000, Total Loss: 3.3227, Mel Loss: 0.8809, Mel PostNet Loss: 0.9201, Pitch Loss: 0.9341, Energy Loss: 0.4908, Duration Loss: 0.0968
Step 100/600000, Total Loss: 30.2977, Mel Loss: 15.7885, Mel PostNet Loss: 11.8434, Pitch Loss: 1.3753, Energy Loss: 1.0295, Duration Loss: 0.2610
Step 200/600000, Total Loss: 17.2883, Mel Loss: 8.7601, Mel PostNet Loss: 6.4939, Pitch Loss: 1.1989, Energy Loss: 0.6569, Duration Loss: 0.1786
Step 100/600000, Total Loss: 33.0400, Mel Loss: 17.8257, Mel PostNet Loss: 12.8907, Pitch Loss: 1.1685, Energy Loss: 0.8869, Duration Loss: 0.2682
Step 200/600000, Total Loss: 20.6262, Mel Loss: 10.8313, Mel PostNet Loss: 7.7385, Pitch Loss: 1.2273, Energy Loss: 0.6683, Duration Loss: 0.1607
Step 300/600000, Total Loss: 10.8824, Mel Loss: 5.4257, Mel PostNet Loss: 3.9889, Pitch Loss: 0.9385, Energy Loss: 0.3883, Duration Loss: 0.1409
Step 400/600000, Total Loss: 6.2799, Mel Loss: 2.5684, Mel PostNet Loss: 2.1325, Pitch Loss: 1.0762, Energy Loss: 0.3796, Duration Loss: 0.1233
Step 500/600000, Total Loss: 4.4753, Mel Loss: 1.5117, Mel PostNet Loss: 1.6071, Pitch Loss: 0.8583, Energy Loss: 0.3861, Duration Loss: 0.1121
Step 600/600000, Total Loss: 4.3641, Mel Loss: 1.3951, Mel PostNet Loss: 1.5653, Pitch Loss: 0.8525, Energy Loss: 0.4335, Duration Loss: 0.1177
Step 700/600000, Total Loss: 3.9281, Mel Loss: 1.1899, Mel PostNet Loss: 1.3900, Pitch Loss: 0.8706, Energy Loss: 0.3739, Duration Loss: 0.1037
Step 800/600000, Total Loss: 3.5370, Mel Loss: 0.9580, Mel PostNet Loss: 1.1698, Pitch Loss: 0.9685, Energy Loss: 0.3336, Duration Loss: 0.1071
Step 900/600000, Total Loss: 3.4811, Mel Loss: 0.9346, Mel PostNet Loss: 1.1514, Pitch Loss: 0.9868, Energy Loss: 0.2992, Duration Loss: 0.1091
Step 1000/600000, Total Loss: 3.3117, Mel Loss: 0.8851, Mel PostNet Loss: 1.0793, Pitch Loss: 0.9014, Energy Loss: 0.3520, Duration Loss: 0.0940
Step 1100/600000, Total Loss: 2.9629, Mel Loss: 0.8431, Mel PostNet Loss: 0.9285, Pitch Loss: 0.7707, Energy Loss: 0.3254, Duration Loss: 0.0953
Step 1200/600000, Total Loss: 3.5220, Mel Loss: 0.9004, Mel PostNet Loss: 0.9673, Pitch Loss: 1.1191, Energy Loss: 0.4466, Duration Loss: 0.0886
Step 1300/600000, Total Loss: 3.6288, Mel Loss: 0.9177, Mel PostNet Loss: 1.0185, Pitch Loss: 1.1339, Energy Loss: 0.4702, Duration Loss: 0.0885
Step 1400/600000, Total Loss: 2.9010, Mel Loss: 0.7971, Mel PostNet Loss: 0.8512, Pitch Loss: 0.8702, Energy Loss: 0.2982, Duration Loss: 0.0842
Step 1500/600000, Total Loss: 3.0493, Mel Loss: 0.8147, Mel PostNet Loss: 0.8788, Pitch Loss: 0.9433, Energy Loss: 0.3257, Duration Loss: 0.0868
Step 1600/600000, Total Loss: 2.8344, Mel Loss: 0.7502, Mel PostNet Loss: 0.7798, Pitch Loss: 0.9320, Energy Loss: 0.2915, Duration Loss: 0.0809
Step 1700/600000, Total Loss: 2.8671, Mel Loss: 0.7867, Mel PostNet Loss: 0.8370, Pitch Loss: 0.7705, Energy Loss: 0.3920, Duration Loss: 0.0809
Step 1800/600000, Total Loss: 2.7469, Mel Loss: 0.7728, Mel PostNet Loss: 0.7798, Pitch Loss: 0.7728, Energy Loss: 0.3334, Duration Loss: 0.0882
Step 1900/600000, Total Loss: 2.6877, Mel Loss: 0.7202, Mel PostNet Loss: 0.7416, Pitch Loss: 0.8593, Energy Loss: 0.2820, Duration Loss: 0.0845
Step 2000/600000, Total Loss: 2.7233, Mel Loss: 0.7428, Mel PostNet Loss: 0.7760, Pitch Loss: 0.8406, Energy Loss: 0.2842, Duration Loss: 0.0797
Step 2100/600000, Total Loss: 2.3244, Mel Loss: 0.6746, Mel PostNet Loss: 0.7108, Pitch Loss: 0.5978, Energy Loss: 0.2660, Duration Loss: 0.0752
Step 2200/600000, Total Loss: 2.7166, Mel Loss: 0.7375, Mel PostNet Loss: 0.7546, Pitch Loss: 0.8458, Energy Loss: 0.2999, Duration Loss: 0.0788
Step 2300/600000, Total Loss: 2.5178, Mel Loss: 0.6956, Mel PostNet Loss: 0.7059, Pitch Loss: 0.7594, Energy Loss: 0.2870, Duration Loss: 0.0698
Step 2400/600000, Total Loss: 2.3872, Mel Loss: 0.6891, Mel PostNet Loss: 0.6967, Pitch Loss: 0.6397, Energy Loss: 0.2880, Duration Loss: 0.0737
Step 2500/600000, Total Loss: 2.4243, Mel Loss: 0.6619, Mel PostNet Loss: 0.6661, Pitch Loss: 0.7266, Energy Loss: 0.2846, Duration Loss: 0.0851
Step 2600/600000, Total Loss: 2.5349, Mel Loss: 0.6810, Mel PostNet Loss: 0.6872, Pitch Loss: 0.8061, Energy Loss: 0.2824, Duration Loss: 0.0782
Step 2700/600000, Total Loss: 2.2756, Mel Loss: 0.6841, Mel PostNet Loss: 0.6887, Pitch Loss: 0.5672, Energy Loss: 0.2674, Duration Loss: 0.0681
Step 2800/600000, Total Loss: 2.3915, Mel Loss: 0.6725, Mel PostNet Loss: 0.6767, Pitch Loss: 0.6840, Energy Loss: 0.2889, Duration Loss: 0.0695
Step 2900/600000, Total Loss: 2.3454, Mel Loss: 0.6795, Mel PostNet Loss: 0.6836, Pitch Loss: 0.6512, Energy Loss: 0.2522, Duration Loss: 0.0789
Step 3000/600000, Total Loss: 2.2064, Mel Loss: 0.6697, Mel PostNet Loss: 0.6775, Pitch Loss: 0.5417, Energy Loss: 0.2333, Duration Loss: 0.0842
Step 3100/600000, Total Loss: 2.4309, Mel Loss: 0.6570, Mel PostNet Loss: 0.6616, Pitch Loss: 0.7453, Energy Loss: 0.2901, Duration Loss: 0.0768
Step 3200/600000, Total Loss: 2.0408, Mel Loss: 0.6547, Mel PostNet Loss: 0.6681, Pitch Loss: 0.4565, Energy Loss: 0.1958, Duration Loss: 0.0657
Step 3300/600000, Total Loss: 2.2814, Mel Loss: 0.6681, Mel PostNet Loss: 0.6743, Pitch Loss: 0.6182, Energy Loss: 0.2522, Duration Loss: 0.0685
Step 3400/600000, Total Loss: 2.1990, Mel Loss: 0.6559, Mel PostNet Loss: 0.6601, Pitch Loss: 0.5669, Energy Loss: 0.2461, Duration Loss: 0.0701
Step 3500/600000, Total Loss: 2.1981, Mel Loss: 0.6310, Mel PostNet Loss: 0.6342, Pitch Loss: 0.6217, Energy Loss: 0.2374, Duration Loss: 0.0738
Step 3600/600000, Total Loss: 2.1958, Mel Loss: 0.6554, Mel PostNet Loss: 0.6582, Pitch Loss: 0.5710, Energy Loss: 0.2396, Duration Loss: 0.0717
Step 3700/600000, Total Loss: 1.8473, Mel Loss: 0.6283, Mel PostNet Loss: 0.6302, Pitch Loss: 0.3504, Energy Loss: 0.1754, Duration Loss: 0.0630
Step 3800/600000, Total Loss: 2.0352, Mel Loss: 0.6339, Mel PostNet Loss: 0.6374, Pitch Loss: 0.4778, Energy Loss: 0.2134, Duration Loss: 0.0727
Step 3900/600000, Total Loss: 1.9820, Mel Loss: 0.6227, Mel PostNet Loss: 0.6266, Pitch Loss: 0.4264, Energy Loss: 0.2347, Duration Loss: 0.0716
Step 4000/600000, Total Loss: 2.0695, Mel Loss: 0.5992, Mel PostNet Loss: 0.5998, Pitch Loss: 0.5866, Energy Loss: 0.2105, Duration Loss: 0.0734
Step 4100/600000, Total Loss: 2.1603, Mel Loss: 0.6210, Mel PostNet Loss: 0.6244, Pitch Loss: 0.5989, Energy Loss: 0.2379, Duration Loss: 0.0781
Step 4200/600000, Total Loss: 1.8854, Mel Loss: 0.6128, Mel PostNet Loss: 0.6145, Pitch Loss: 0.3982, Energy Loss: 0.1976, Duration Loss: 0.0622
Step 4300/600000, Total Loss: 1.8197, Mel Loss: 0.6033, Mel PostNet Loss: 0.6030, Pitch Loss: 0.3427, Energy Loss: 0.2038, Duration Loss: 0.0668
Step 4400/600000, Total Loss: 1.8914, Mel Loss: 0.5990, Mel PostNet Loss: 0.6013, Pitch Loss: 0.4094, Energy Loss: 0.2156, Duration Loss: 0.0661
Step 4500/600000, Total Loss: 1.9104, Mel Loss: 0.6103, Mel PostNet Loss: 0.6122, Pitch Loss: 0.4334, Energy Loss: 0.1862, Duration Loss: 0.0684
Step 4600/600000, Total Loss: 2.0171, Mel Loss: 0.6020, Mel PostNet Loss: 0.6030, Pitch Loss: 0.5280, Energy Loss: 0.2086, Duration Loss: 0.0755
Step 4700/600000, Total Loss: 1.9843, Mel Loss: 0.5857, Mel PostNet Loss: 0.5854, Pitch Loss: 0.5197, Energy Loss: 0.2211, Duration Loss: 0.0723
Step 4800/600000, Total Loss: 1.6833, Mel Loss: 0.5665, Mel PostNet Loss: 0.5660, Pitch Loss: 0.3082, Energy Loss: 0.1784, Duration Loss: 0.0642
Step 4900/600000, Total Loss: 1.7772, Mel Loss: 0.5822, Mel PostNet Loss: 0.5831, Pitch Loss: 0.3785, Energy Loss: 0.1662, Duration Loss: 0.0671
Step 5000/600000, Total Loss: 1.7693, Mel Loss: 0.5739, Mel PostNet Loss: 0.5742, Pitch Loss: 0.3760, Energy Loss: 0.1745, Duration Loss: 0.0706
Step 5100/600000, Total Loss: 1.8099, Mel Loss: 0.5709, Mel PostNet Loss: 0.5712, Pitch Loss: 0.4148, Energy Loss: 0.1809, Duration Loss: 0.0722
Step 5200/600000, Total Loss: 1.8598, Mel Loss: 0.6074, Mel PostNet Loss: 0.6070, Pitch Loss: 0.3765, Energy Loss: 0.2019, Duration Loss: 0.0671
Step 5300/600000, Total Loss: 1.5575, Mel Loss: 0.5369, Mel PostNet Loss: 0.5376, Pitch Loss: 0.2840, Energy Loss: 0.1401, Duration Loss: 0.0588
Step 5400/600000, Total Loss: 1.5821, Mel Loss: 0.5496, Mel PostNet Loss: 0.5490, Pitch Loss: 0.2705, Energy Loss: 0.1486, Duration Loss: 0.0644
Step 5500/600000, Total Loss: 1.6328, Mel Loss: 0.5462, Mel PostNet Loss: 0.5477, Pitch Loss: 0.3110, Energy Loss: 0.1619, Duration Loss: 0.0659
Step 5600/600000, Total Loss: 1.5734, Mel Loss: 0.5254, Mel PostNet Loss: 0.5255, Pitch Loss: 0.3053, Energy Loss: 0.1552, Duration Loss: 0.0621
Step 5700/600000, Total Loss: 1.6637, Mel Loss: 0.5419, Mel PostNet Loss: 0.5424, Pitch Loss: 0.3589, Energy Loss: 0.1591, Duration Loss: 0.0613
Step 5800/600000, Total Loss: 1.4176, Mel Loss: 0.5022, Mel PostNet Loss: 0.5028, Pitch Loss: 0.2298, Energy Loss: 0.1307, Duration Loss: 0.0522
Step 5900/600000, Total Loss: 1.4929, Mel Loss: 0.5234, Mel PostNet Loss: 0.5235, Pitch Loss: 0.2573, Energy Loss: 0.1289, Duration Loss: 0.0598
Step 6000/600000, Total Loss: 1.4484, Mel Loss: 0.4961, Mel PostNet Loss: 0.4966, Pitch Loss: 0.2495, Energy Loss: 0.1491, Duration Loss: 0.0571
Step 6100/600000, Total Loss: 1.5111, Mel Loss: 0.5299, Mel PostNet Loss: 0.5301, Pitch Loss: 0.2600, Energy Loss: 0.1356, Duration Loss: 0.0556
Step 6200/600000, Total Loss: 1.5848, Mel Loss: 0.5401, Mel PostNet Loss: 0.5402, Pitch Loss: 0.3032, Energy Loss: 0.1368, Duration Loss: 0.0646
Step 6300/600000, Total Loss: 1.2506, Mel Loss: 0.4590, Mel PostNet Loss: 0.4590, Pitch Loss: 0.1851, Energy Loss: 0.1012, Duration Loss: 0.0463
Step 6400/600000, Total Loss: 1.3422, Mel Loss: 0.4880, Mel PostNet Loss: 0.4882, Pitch Loss: 0.1953, Energy Loss: 0.1240, Duration Loss: 0.0467
Step 6500/600000, Total Loss: 1.4202, Mel Loss: 0.4975, Mel PostNet Loss: 0.4975, Pitch Loss: 0.2304, Energy Loss: 0.1411, Duration Loss: 0.0538
Step 6600/600000, Total Loss: 1.4782, Mel Loss: 0.5211, Mel PostNet Loss: 0.5211, Pitch Loss: 0.2495, Energy Loss: 0.1297, Duration Loss: 0.0567
Step 6700/600000, Total Loss: 1.4393, Mel Loss: 0.5101, Mel PostNet Loss: 0.5101, Pitch Loss: 0.2328, Energy Loss: 0.1349, Duration Loss: 0.0514
Step 6800/600000, Total Loss: 1.5265, Mel Loss: 0.5418, Mel PostNet Loss: 0.5419, Pitch Loss: 0.2442, Energy Loss: 0.1363, Duration Loss: 0.0622
Step 6900/600000, Total Loss: 1.3432, Mel Loss: 0.4963, Mel PostNet Loss: 0.4963, Pitch Loss: 0.1746, Energy Loss: 0.1205, Duration Loss: 0.0555
Step 7000/600000, Total Loss: 1.3977, Mel Loss: 0.5100, Mel PostNet Loss: 0.5104, Pitch Loss: 0.2237, Energy Loss: 0.1004, Duration Loss: 0.0532
Step 7100/600000, Total Loss: 1.3253, Mel Loss: 0.4893, Mel PostNet Loss: 0.4891, Pitch Loss: 0.1808, Energy Loss: 0.1110, Duration Loss: 0.0550
Step 7200/600000, Total Loss: 1.3780, Mel Loss: 0.4975, Mel PostNet Loss: 0.4973, Pitch Loss: 0.2073, Energy Loss: 0.1190, Duration Loss: 0.0569
Step 7300/600000, Total Loss: 1.3697, Mel Loss: 0.4912, Mel PostNet Loss: 0.4910, Pitch Loss: 0.2175, Energy Loss: 0.1193, Duration Loss: 0.0508
Step 7400/600000, Total Loss: 1.1748, Mel Loss: 0.4431, Mel PostNet Loss: 0.4429, Pitch Loss: 0.1565, Energy Loss: 0.0873, Duration Loss: 0.0450
Step 7500/600000, Total Loss: 1.2624, Mel Loss: 0.4733, Mel PostNet Loss: 0.4730, Pitch Loss: 0.1710, Energy Loss: 0.0960, Duration Loss: 0.0490
Step 7600/600000, Total Loss: 1.2810, Mel Loss: 0.4744, Mel PostNet Loss: 0.4740, Pitch Loss: 0.1770, Energy Loss: 0.1021, Duration Loss: 0.0534
Step 7700/600000, Total Loss: 1.3035, Mel Loss: 0.4775, Mel PostNet Loss: 0.4771, Pitch Loss: 0.1827, Energy Loss: 0.1153, Duration Loss: 0.0510
Step 7800/600000, Total Loss: 1.3383, Mel Loss: 0.4895, Mel PostNet Loss: 0.4893, Pitch Loss: 0.1972, Energy Loss: 0.1113, Duration Loss: 0.0510
Step 7900/600000, Total Loss: 1.1405, Mel Loss: 0.4335, Mel PostNet Loss: 0.4330, Pitch Loss: 0.1296, Energy Loss: 0.0971, Duration Loss: 0.0473
Step 8000/600000, Total Loss: 1.1535, Mel Loss: 0.4394, Mel PostNet Loss: 0.4387, Pitch Loss: 0.1350, Energy Loss: 0.0933, Duration Loss: 0.0470
Step 8100/600000, Total Loss: 1.1590, Mel Loss: 0.4320, Mel PostNet Loss: 0.4312, Pitch Loss: 0.1536, Energy Loss: 0.0974, Duration Loss: 0.0449
Step 8200/600000, Total Loss: 1.2829, Mel Loss: 0.4811, Mel PostNet Loss: 0.4804, Pitch Loss: 0.1707, Energy Loss: 0.0995, Duration Loss: 0.0512
Step 8300/600000, Total Loss: 1.2867, Mel Loss: 0.4781, Mel PostNet Loss: 0.4772, Pitch Loss: 0.1726, Energy Loss: 0.1075, Duration Loss: 0.0513
Step 8400/600000, Total Loss: 1.1043, Mel Loss: 0.4279, Mel PostNet Loss: 0.4271, Pitch Loss: 0.1293, Energy Loss: 0.0800, Duration Loss: 0.0400
Step 8500/600000, Total Loss: 1.0814, Mel Loss: 0.4205, Mel PostNet Loss: 0.4198, Pitch Loss: 0.1168, Energy Loss: 0.0841, Duration Loss: 0.0402
Step 8600/600000, Total Loss: 1.0989, Mel Loss: 0.4239, Mel PostNet Loss: 0.4231, Pitch Loss: 0.1224, Energy Loss: 0.0876, Duration Loss: 0.0419
Step 8700/600000, Total Loss: 1.2150, Mel Loss: 0.4577, Mel PostNet Loss: 0.4569, Pitch Loss: 0.1625, Energy Loss: 0.0900, Duration Loss: 0.0479
Step 8800/600000, Total Loss: 1.2078, Mel Loss: 0.4547, Mel PostNet Loss: 0.4538, Pitch Loss: 0.1550, Energy Loss: 0.0949, Duration Loss: 0.0494
Step 8900/600000, Total Loss: 1.2711, Mel Loss: 0.4686, Mel PostNet Loss: 0.4676, Pitch Loss: 0.1715, Energy Loss: 0.1133, Duration Loss: 0.0502
Step 9000/600000, Total Loss: 1.0789, Mel Loss: 0.4209, Mel PostNet Loss: 0.4200, Pitch Loss: 0.1219, Energy Loss: 0.0791, Duration Loss: 0.0370
Step 9100/600000, Total Loss: 1.0905, Mel Loss: 0.4215, Mel PostNet Loss: 0.4206, Pitch Loss: 0.1233, Energy Loss: 0.0831, Duration Loss: 0.0421
Step 9200/600000, Total Loss: 1.1598, Mel Loss: 0.4411, Mel PostNet Loss: 0.4402, Pitch Loss: 0.1405, Energy Loss: 0.0926, Duration Loss: 0.0453
Step 9300/600000, Total Loss: 1.2181, Mel Loss: 0.4637, Mel PostNet Loss: 0.4628, Pitch Loss: 0.1426, Energy Loss: 0.1022, Duration Loss: 0.0468
Step 9400/600000, Total Loss: 1.2512, Mel Loss: 0.4623, Mel PostNet Loss: 0.4614, Pitch Loss: 0.1576, Energy Loss: 0.1157, Duration Loss: 0.0543
Step 9500/600000, Total Loss: 1.0023, Mel Loss: 0.4014, Mel PostNet Loss: 0.4005, Pitch Loss: 0.0927, Energy Loss: 0.0715, Duration Loss: 0.0362
Step 9600/600000, Total Loss: 1.0568, Mel Loss: 0.4190, Mel PostNet Loss: 0.4180, Pitch Loss: 0.0992, Energy Loss: 0.0810, Duration Loss: 0.0396
Step 9700/600000, Total Loss: 1.1245, Mel Loss: 0.4278, Mel PostNet Loss: 0.4269, Pitch Loss: 0.1371, Energy Loss: 0.0825, Duration Loss: 0.0501
Step 9800/600000, Total Loss: 1.1604, Mel Loss: 0.4449, Mel PostNet Loss: 0.4441, Pitch Loss: 0.1362, Energy Loss: 0.0872, Duration Loss: 0.0480
Step 9900/600000, Total Loss: 1.1625, Mel Loss: 0.4411, Mel PostNet Loss: 0.4403, Pitch Loss: 0.1412, Energy Loss: 0.0928, Duration Loss: 0.0471
Step 10000/600000, Total Loss: 1.0135, Mel Loss: 0.4016, Mel PostNet Loss: 0.4006, Pitch Loss: 0.0964, Energy Loss: 0.0738, Duration Loss: 0.0411
Step 10100/600000, Total Loss: 1.0089, Mel Loss: 0.4027, Mel PostNet Loss: 0.4018, Pitch Loss: 0.1023, Energy Loss: 0.0652, Duration Loss: 0.0369
Step 10200/600000, Total Loss: 0.9984, Mel Loss: 0.3961, Mel PostNet Loss: 0.3951, Pitch Loss: 0.0921, Energy Loss: 0.0767, Duration Loss: 0.0384
Step 10300/600000, Total Loss: 1.1123, Mel Loss: 0.4237, Mel PostNet Loss: 0.4227, Pitch Loss: 0.1263, Energy Loss: 0.0928, Duration Loss: 0.0468
Step 10400/600000, Total Loss: 1.1558, Mel Loss: 0.4495, Mel PostNet Loss: 0.4485, Pitch Loss: 0.1260, Energy Loss: 0.0857, Duration Loss: 0.0461
Step 10500/600000, Total Loss: 0.9859, Mel Loss: 0.3930, Mel PostNet Loss: 0.3922, Pitch Loss: 0.0972, Energy Loss: 0.0711, Duration Loss: 0.0324
Step 10600/600000, Total Loss: 1.0067, Mel Loss: 0.4044, Mel PostNet Loss: 0.4033, Pitch Loss: 0.0959, Energy Loss: 0.0694, Duration Loss: 0.0338
Step 10700/600000, Total Loss: 1.0324, Mel Loss: 0.4068, Mel PostNet Loss: 0.4060, Pitch Loss: 0.1104, Energy Loss: 0.0698, Duration Loss: 0.0395
Step 10800/600000, Total Loss: 1.0988, Mel Loss: 0.4287, Mel PostNet Loss: 0.4278, Pitch Loss: 0.1155, Energy Loss: 0.0809, Duration Loss: 0.0459
Step 10900/600000, Total Loss: 1.1122, Mel Loss: 0.4345, Mel PostNet Loss: 0.4335, Pitch Loss: 0.1178, Energy Loss: 0.0827, Duration Loss: 0.0437
Step 11000/600000, Total Loss: 1.0961, Mel Loss: 0.4256, Mel PostNet Loss: 0.4245, Pitch Loss: 0.1168, Energy Loss: 0.0858, Duration Loss: 0.0434
Step 11100/600000, Total Loss: 0.9764, Mel Loss: 0.3951, Mel PostNet Loss: 0.3942, Pitch Loss: 0.0959, Energy Loss: 0.0585, Duration Loss: 0.0328
Step 11200/600000, Total Loss: 0.9760, Mel Loss: 0.3960, Mel PostNet Loss: 0.3950, Pitch Loss: 0.0848, Energy Loss: 0.0633, Duration Loss: 0.0369
Step 11300/600000, Total Loss: 1.0481, Mel Loss: 0.4089, Mel PostNet Loss: 0.4080, Pitch Loss: 0.1164, Energy Loss: 0.0734, Duration Loss: 0.0414
Step 11400/600000, Total Loss: 1.0715, Mel Loss: 0.4201, Mel PostNet Loss: 0.4189, Pitch Loss: 0.1107, Energy Loss: 0.0774, Duration Loss: 0.0445
Step 11500/600000, Total Loss: 1.0939, Mel Loss: 0.4253, Mel PostNet Loss: 0.4242, Pitch Loss: 0.1193, Energy Loss: 0.0794, Duration Loss: 0.0457
Step 11600/600000, Total Loss: 0.9205, Mel Loss: 0.3754, Mel PostNet Loss: 0.3744, Pitch Loss: 0.0836, Energy Loss: 0.0553, Duration Loss: 0.0318
Step 11700/600000, Total Loss: 0.9778, Mel Loss: 0.3899, Mel PostNet Loss: 0.3890, Pitch Loss: 0.0972, Energy Loss: 0.0639, Duration Loss: 0.0377
Step 11800/600000, Total Loss: 1.0317, Mel Loss: 0.4070, Mel PostNet Loss: 0.4058, Pitch Loss: 0.1021, Energy Loss: 0.0746, Duration Loss: 0.0423
Step 11900/600000, Total Loss: 1.0614, Mel Loss: 0.4138, Mel PostNet Loss: 0.4125, Pitch Loss: 0.1097, Energy Loss: 0.0801, Duration Loss: 0.0452
Step 12000/600000, Total Loss: 1.0445, Mel Loss: 0.4152, Mel PostNet Loss: 0.4139, Pitch Loss: 0.1017, Energy Loss: 0.0724, Duration Loss: 0.0414
Step 12100/600000, Total Loss: 0.9399, Mel Loss: 0.3774, Mel PostNet Loss: 0.3762, Pitch Loss: 0.0956, Energy Loss: 0.0569, Duration Loss: 0.0337
Step 12200/600000, Total Loss: 0.9226, Mel Loss: 0.3769, Mel PostNet Loss: 0.3757, Pitch Loss: 0.0802, Energy Loss: 0.0575, Duration Loss: 0.0323
Step 12300/600000, Total Loss: 0.9456, Mel Loss: 0.3807, Mel PostNet Loss: 0.3797, Pitch Loss: 0.0901, Energy Loss: 0.0598, Duration Loss: 0.0352
Step 12400/600000, Total Loss: 1.0497, Mel Loss: 0.4161, Mel PostNet Loss: 0.4149, Pitch Loss: 0.1074, Energy Loss: 0.0692, Duration Loss: 0.0420
Step 12500/600000, Total Loss: 1.0373, Mel Loss: 0.4130, Mel PostNet Loss: 0.4118, Pitch Loss: 0.0992, Energy Loss: 0.0715, Duration Loss: 0.0419
Step 12600/600000, Total Loss: 0.8989, Mel Loss: 0.3643, Mel PostNet Loss: 0.3633, Pitch Loss: 0.0876, Energy Loss: 0.0518, Duration Loss: 0.0319
Step 12700/600000, Total Loss: 0.9165, Mel Loss: 0.3772, Mel PostNet Loss: 0.3760, Pitch Loss: 0.0728, Energy Loss: 0.0581, Duration Loss: 0.0324
Step 12800/600000, Total Loss: 0.8945, Mel Loss: 0.3706, Mel PostNet Loss: 0.3694, Pitch Loss: 0.0699, Energy Loss: 0.0540, Duration Loss: 0.0307
Step 12900/600000, Total Loss: 0.9839, Mel Loss: 0.3917, Mel PostNet Loss: 0.3905, Pitch Loss: 0.0915, Energy Loss: 0.0681, Duration Loss: 0.0422
Step 13000/600000, Total Loss: 1.0129, Mel Loss: 0.4059, Mel PostNet Loss: 0.4045, Pitch Loss: 0.0992, Energy Loss: 0.0621, Duration Loss: 0.0413
Step 13100/600000, Total Loss: 0.9546, Mel Loss: 0.3878, Mel PostNet Loss: 0.3865, Pitch Loss: 0.0832, Energy Loss: 0.0619, Duration Loss: 0.0352
Step 13200/600000, Total Loss: 0.9068, Mel Loss: 0.3675, Mel PostNet Loss: 0.3662, Pitch Loss: 0.0825, Energy Loss: 0.0575, Duration Loss: 0.0331
Step 13300/600000, Total Loss: 0.8993, Mel Loss: 0.3669, Mel PostNet Loss: 0.3657, Pitch Loss: 0.0708, Energy Loss: 0.0631, Duration Loss: 0.0328
Step 13400/600000, Total Loss: 1.0091, Mel Loss: 0.4054, Mel PostNet Loss: 0.4042, Pitch Loss: 0.0898, Energy Loss: 0.0685, Duration Loss: 0.0412
Step 13500/600000, Total Loss: 1.0085, Mel Loss: 0.4030, Mel PostNet Loss: 0.4017, Pitch Loss: 0.0944, Energy Loss: 0.0686, Duration Loss: 0.0407
Step 13600/600000, Total Loss: 1.0190, Mel Loss: 0.4037, Mel PostNet Loss: 0.4024, Pitch Loss: 0.1031, Energy Loss: 0.0674, Duration Loss: 0.0424
Step 13700/600000, Total Loss: 0.8897, Mel Loss: 0.3663, Mel PostNet Loss: 0.3651, Pitch Loss: 0.0695, Energy Loss: 0.0566, Duration Loss: 0.0322
Step 13800/600000, Total Loss: 0.9033, Mel Loss: 0.3724, Mel PostNet Loss: 0.3711, Pitch Loss: 0.0731, Energy Loss: 0.0552, Duration Loss: 0.0315
Step 13900/600000, Total Loss: 0.9757, Mel Loss: 0.3948, Mel PostNet Loss: 0.3935, Pitch Loss: 0.0852, Energy Loss: 0.0644, Duration Loss: 0.0378
Step 14000/600000, Total Loss: 0.9711, Mel Loss: 0.3939, Mel PostNet Loss: 0.3925, Pitch Loss: 0.0826, Energy Loss: 0.0635, Duration Loss: 0.0386
Step 14100/600000, Total Loss: 1.0100, Mel Loss: 0.4093, Mel PostNet Loss: 0.4080, Pitch Loss: 0.0883, Energy Loss: 0.0661, Duration Loss: 0.0382
Step 14200/600000, Total Loss: 0.8844, Mel Loss: 0.3698, Mel PostNet Loss: 0.3687, Pitch Loss: 0.0634, Energy Loss: 0.0530, Duration Loss: 0.0295
Step 14300/600000, Total Loss: 0.8757, Mel Loss: 0.3619, Mel PostNet Loss: 0.3605, Pitch Loss: 0.0697, Energy Loss: 0.0539, Duration Loss: 0.0297
Step 14400/600000, Total Loss: 0.8647, Mel Loss: 0.3588, Mel PostNet Loss: 0.3575, Pitch Loss: 0.0667, Energy Loss: 0.0506, Duration Loss: 0.0311
Step 14500/600000, Total Loss: 0.9457, Mel Loss: 0.3831, Mel PostNet Loss: 0.3817, Pitch Loss: 0.0809, Energy Loss: 0.0593, Duration Loss: 0.0407
Step 14600/600000, Total Loss: 0.9959, Mel Loss: 0.4028, Mel PostNet Loss: 0.4014, Pitch Loss: 0.0889, Energy Loss: 0.0631, Duration Loss: 0.0397
Step 14700/600000, Total Loss: 0.8673, Mel Loss: 0.3597, Mel PostNet Loss: 0.3584, Pitch Loss: 0.0683, Energy Loss: 0.0527, Duration Loss: 0.0282
Step 14800/600000, Total Loss: 0.8535, Mel Loss: 0.3527, Mel PostNet Loss: 0.3514, Pitch Loss: 0.0732, Energy Loss: 0.0471, Duration Loss: 0.0291
Step 14900/600000, Total Loss: 0.8465, Mel Loss: 0.3522, Mel PostNet Loss: 0.3510, Pitch Loss: 0.0587, Energy Loss: 0.0523, Duration Loss: 0.0322
Step 15000/600000, Total Loss: 0.9660, Mel Loss: 0.3929, Mel PostNet Loss: 0.3914, Pitch Loss: 0.0846, Energy Loss: 0.0590, Duration Loss: 0.0381
